SalesOrderID,OrderDate,OnlineOrderFlag,CustomerID,SalesPersonID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,PersonID,AccountNumber,PersonType,FirstName,LastName,Territory,Country
59872,2013-11-10,True,17149,,1,1735.98,138.8784,43.3995,1918.2579,14730.0,AW00017149,IN,Steven,Richardson,Northwest,US
59873,2013-11-10,True,19708,,4,564.99,45.1992,14.1248,624.314,20534.0,AW00019708,IN,April,Luo,Southwest,US
59874,2013-11-10,True,19542,,1,579.97,46.3976,14.4993,640.8669,17448.0,AW00019542,IN,Robert,Allen,Northwest,US
59875,2013-11-10,True,13898,,1,2391.94,191.3552,59.7985,2643.0937,4578.0,AW00013898,IN,Richard,Baker,Northwest,US
59876,2013-11-10,True,11809,,4,2350.96,188.0768,58.773999999999994,2597.8108,14495.0,AW00011809,IN,Juan,Gray,Southwest,US
59877,2013-11-10,True,14256,,1,2341.97,187.3576,58.5493,2587.8769,11930.0,AW00014256,IN,Elizabeth,Robinson,Northwest,US
59878,2013-11-10,True,11934,,1,2416.45,193.31599999999997,60.4113,2670.1773,6648.0,AW00011934,IN,Justin,Shan,Northwest,US
59879,2013-11-10,True,13455,,4,2349.92,187.9936,58.748000000000005,2596.6616,20640.0,AW00013455,IN,Kaitlyn,Bryant,Southwest,US
59880,2013-11-10,True,13433,,4,2351.96,188.1568,58.799,2598.9158,5648.0,AW00013433,IN,Jessie,Vazquez,Southwest,US
59881,2013-11-10,True,12449,,6,2351.96,188.1568,58.799,2598.9158,18485.0,AW00012449,IN,Dylan,Brown,Canada,CA
59882,2013-11-10,True,19652,,9,1735.98,138.8784,43.3995,1918.2579,19443.0,AW00019652,IN,Douglas,Rodriguez,Australia,AU
59883,2013-11-10,True,15029,,9,1754.98,140.3984,43.8745,1939.2529,12487.0,AW00015029,IN,Alejandro,Ye,Australia,AU
59884,2013-11-10,True,19978,,9,2482.23,198.5784,62.0558,2742.8642,11411.0,AW00019978,IN,Marshall,Yuan,Australia,AU
59885,2013-11-10,True,22575,,9,574.98,45.9984,14.3745,635.3529,18937.0,AW00022575,IN,Orlando,Blanco,Australia,AU
59886,2013-11-10,True,27371,,9,567.76,45.4208,14.194,627.3748,9947.0,AW00027371,IN,Carolyn,Srini,Australia,AU
59887,2013-11-10,True,16931,,9,1189.46,95.1568,29.7365,1314.3533,4485.0,AW00016931,IN,Dalton,Lee,Australia,AU
59888,2013-11-10,True,25392,,1,1249.84,99.9872,31.246,1381.0732,18922.0,AW00025392,IN,Joseph,Moore,Northwest,US
59889,2013-11-10,True,23725,,6,1249.84,99.9872,31.246,1381.0732,14315.0,AW00023725,IN,Dennis,Ware,Canada,CA
59890,2013-11-10,True,25286,,4,2393.06,191.4448,59.8265,2644.3313,7017.0,AW00025286,IN,Zachary,Powell,Southwest,US
59891,2013-11-10,True,24498,,1,2407.04,192.5632,60.176,2659.7792,7669.0,AW00024498,IN,Angela,Washington,Northwest,US
59892,2013-11-10,True,25426,,4,2419.06,193.5248,60.4765,2673.0613,12882.0,AW00025426,IN,Tristan,Foster,Southwest,US
59893,2013-11-10,True,22224,,4,624.95,49.996,15.6238,690.5698,2984.0,AW00022224,IN,Katherine,Alexander,Southwest,US
59894,2013-11-10,True,22164,,4,563.77,45.1016,14.0943,622.9659,20002.0,AW00022164,IN,Destiny,Morris,Southwest,US
59895,2013-11-10,True,23155,,4,608.96,48.7168,15.224,672.9008,11845.0,AW00023155,IN,Victoria,Hall,Southwest,US
59896,2013-11-10,True,20321,,4,1155.48,92.4384,28.886999999999997,1276.8054,12254.0,AW00020321,IN,Colleen,Chen,Southwest,US
59897,2013-11-10,True,20193,,4,1120.49,89.6392,28.0123,1238.1415,20147.0,AW00020193,IN,Alyssa,Gray,Southwest,US
59898,2013-11-10,True,17271,,1,1725.98,138.0784,43.1495,1907.2079,12649.0,AW00017271,IN,Sarah,Griffin,Northwest,US
59899,2013-11-10,True,24026,,10,1212.97,97.0376,30.3243,1340.3319,15108.0,AW00024026,IN,Jill,Serrano,United Kingdom,GB
59900,2013-11-10,True,12806,,8,539.99,43.1992,13.4998,596.689,5601.0,AW00012806,IN,Ronnie,Zeng,Germany,DE
59901,2013-11-10,True,17079,,9,839.48,67.1584,20.987,927.6254,16435.0,AW00017079,IN,Tracy,Rai,Australia,AU
59902,2013-11-10,True,11460,,9,2442.54,195.4032,61.0635,2699.0067,4392.0,AW00011460,IN,Melvin,Chande,Australia,AU
59903,2013-11-10,True,27499,,9,548.98,43.9184,13.7245,606.6229,11597.0,AW00027499,IN,Barbara,Kumar,Australia,AU
59904,2013-11-11,True,14425,,8,2334.97,186.7976,58.3743,2580.1419,19253.0,AW00014425,IN,Victor,Carlson,Germany,DE
59905,2013-11-11,True,12855,,10,2342.92,187.4336,58.573,2588.9266,19181.0,AW00012855,IN,Philip,Diaz,United Kingdom,GB
59906,2013-11-11,True,14162,,8,2341.46,187.3168,58.5365,2587.3133,19518.0,AW00014162,IN,Brett,Garcia,Germany,DE
59907,2013-11-11,True,16734,,9,78.98,6.3184,1.9745,87.2729,11878.0,AW00016734,IN,Emma,Martinez,Australia,AU
59908,2013-11-11,True,17059,,9,69.97,5.5976,1.7493,77.3169,14146.0,AW00017059,IN,Louis,Chen,Australia,AU
59909,2013-11-11,True,17231,,9,29.99,2.3992,0.7498,33.139,16210.0,AW00017231,IN,Tina,Garcia,Australia,AU
59910,2013-11-11,True,24454,,9,21.49,1.7192,0.5373,23.7465,20757.0,AW00024454,IN,Carol,Zhou,Australia,AU
59911,2013-11-11,True,21977,,9,74.98,5.9984,1.8745,82.8529,20157.0,AW00021977,IN,Phillip,Malhotra,Australia,AU
59912,2013-11-11,True,18445,,9,21.49,1.7192,0.5373,23.7465,13425.0,AW00018445,IN,Colin,Li,Australia,AU
59913,2013-11-11,True,23536,,9,39.98,3.1984,0.9995,44.1779,10309.0,AW00023536,IN,Savannah,Adams,Australia,AU
59914,2013-11-11,True,28537,,9,39.98,3.1984,0.9995,44.1779,6220.0,AW00028537,IN,Christian,Hayes,Australia,AU
59915,2013-11-11,True,27718,,9,58.98,4.7184,1.4745,65.1729,8302.0,AW00027718,IN,Franklin,Shan,Australia,AU
59916,2013-11-11,True,15829,,9,162.99,13.0392,4.0748,180.104,13723.0,AW00015829,IN,Devin,Diaz,Australia,AU
59917,2013-11-11,True,22210,,9,35.0,2.8,0.875,38.675,4895.0,AW00022210,IN,Martha,Yang,Australia,AU
59918,2013-11-11,True,15238,,9,34.99,2.7992,0.8748,38.664,14482.0,AW00015238,IN,Jonathon,Alonso,Australia,AU
59919,2013-11-11,True,19597,,9,33.98,2.7184,0.8495,37.5479,10306.0,AW00019597,IN,Jay,Martin,Australia,AU
59920,2013-11-11,True,17251,,9,53.99,4.3192,1.3498,59.659,8481.0,AW00017251,IN,Tonya,Nara,Australia,AU
59921,2013-11-11,True,20933,,10,1735.98,138.8784,43.3995,1918.2579,2388.0,AW00020933,IN,Laura,Li,United Kingdom,GB
59922,2013-11-11,True,17115,,10,826.46,66.1168,20.6615,913.2383,17410.0,AW00017115,IN,Karen,Xu,United Kingdom,GB
59923,2013-11-11,True,11728,,1,34.99,2.7992,0.8748,38.664,17765.0,AW00011728,IN,Logan,White,Northwest,US
59924,2013-11-11,True,11498,,6,53.99,4.3192,1.3498,59.659,10006.0,AW00011498,IN,Arturo,Sun,Canada,CA
59925,2013-11-11,True,11506,,6,18.97,1.5176,0.4743,20.9619,18984.0,AW00011506,IN,Nicholas,Brown,Canada,CA
59926,2013-11-11,True,26253,,1,33.98,2.7184,0.8495,37.5479,4495.0,AW00026253,IN,Dalton,Wright,Northwest,US
59927,2013-11-11,True,14096,,6,24.99,1.9992,0.6248,27.614,16644.0,AW00014096,IN,Samuel,Green,Canada,CA
59928,2013-11-11,True,11262,,6,36.59,2.9272,0.9148,40.431999999999995,20532.0,AW00011262,IN,Jennifer,Simmons,Canada,CA
59929,2013-11-11,True,11641,,6,29.98,2.3984,0.7495,33.1279,6387.0,AW00011641,IN,James,Chen,Canada,CA
59930,2013-11-11,True,26124,,4,64.97,5.1976,1.6243,71.7919,8398.0,AW00026124,IN,Riley,James,Southwest,US
59931,2013-11-11,True,11738,,6,69.97,5.5976,1.7493,77.3169,5910.0,AW00011738,IN,Elijah,Alexander,Canada,CA
59932,2013-11-11,True,22369,,4,69.97,5.5976,1.7493,77.3169,13072.0,AW00022369,IN,Louis,Deng,Southwest,US
59933,2013-11-11,True,19399,,6,69.97,5.5976,1.7493,77.3169,18599.0,AW00019399,IN,Anthony,Brown,Canada,CA
59934,2013-11-11,True,11748,,6,14.98,1.1984,0.3745,16.5529,4189.0,AW00011748,IN,Blake,Hill,Canada,CA
59935,2013-11-11,True,15392,,4,39.98,3.1984,0.9995,44.1779,10753.0,AW00015392,IN,Sydney,Brown,Southwest,US
59936,2013-11-11,True,14372,,1,24.27,1.9416,0.6068,26.8184,20631.0,AW00014372,IN,Kaitlyn,Washington,Northwest,US
59937,2013-11-11,True,22014,,6,39.98,3.1984,0.9995,44.1779,5659.0,AW00022014,IN,Jose,Gonzales,Canada,CA
59938,2013-11-11,True,21580,,6,44.91,3.5928,1.1228,49.6256,8657.0,AW00021580,IN,Mariah,Ward,Canada,CA
59939,2013-11-11,True,13901,,1,66.96,5.3568,1.6740000000000002,73.9908,12802.0,AW00013901,IN,Oscar,Foster,Northwest,US
59940,2013-11-11,True,15636,,8,78.96,6.3168,1.974,87.2508,18035.0,AW00015636,IN,David,White,Germany,DE
59941,2013-11-11,True,16463,,8,59.91,4.7928,1.4978,66.2006,3627.0,AW00016463,IN,Anna,Murphy,Germany,DE
59942,2013-11-11,True,23942,,8,6.28,0.5024,0.157,6.9394,12890.0,AW00023942,IN,Rafael,Goel,Germany,DE
59943,2013-11-11,True,21519,,8,69.97,5.5976,1.7493,77.3169,8551.0,AW00021519,IN,Franklin,Becker,Germany,DE
59944,2013-11-11,True,21838,,8,4.99,0.3992,0.1248,5.513999999999999,10758.0,AW00021838,IN,Gerald,Ruiz,Germany,DE
59945,2013-11-11,True,20177,,7,6.28,0.5024,0.157,6.9394,16353.0,AW00020177,IN,Kelvin,Li,France,FR
59946,2013-11-11,True,26857,,8,21.49,1.7192,0.5373,23.7465,13418.0,AW00026857,IN,Willie,Anand,Germany,DE
59947,2013-11-11,True,17759,,7,37.27,2.9816,0.9318,41.1834,16122.0,AW00017759,IN,Kristopher,Sanchez,France,FR
59948,2013-11-11,True,27157,,8,60.47,4.8376,1.5118,66.8194,9501.0,AW00027157,IN,Raul,Xu,Germany,DE
59949,2013-11-11,True,12201,,4,50.23,4.0184,1.2558,55.5042,4544.0,AW00012201,IN,Mindy,Yuan,Southwest,US
59950,2013-11-11,True,14558,,1,828.97,66.3176,20.7243,916.0119,2784.0,AW00014558,IN,Marcel,Truempy,Northwest,US
59951,2013-11-11,True,13887,,4,2319.99,185.5992,57.9998,2563.589,16709.0,AW00013887,IN,Nathan,Scott,Southwest,US
59952,2013-11-11,True,11798,,1,2374.98,189.9984,59.3745,2624.3529,9354.0,AW00011798,IN,Brendan,Chande,Northwest,US
59953,2013-11-11,True,14255,,1,2379.47,190.3576,59.4868,2629.3144,17691.0,AW00014255,IN,Jonathan,Jackson,Northwest,US
59954,2013-11-11,True,14357,,4,2337.27,186.9816,58.4318,2582.6834,4528.0,AW00014357,IN,Dalton,Collins,Southwest,US
59955,2013-11-11,True,14253,,4,2394.46,191.5568,59.8615,2645.8783,5053.0,AW00014253,IN,Eduardo,Scott,Southwest,US
59956,2013-11-11,True,13429,,4,2405.47,192.4376,60.1368,2658.0444,3350.0,AW00013429,IN,Gabrielle,Washington,Southwest,US
59957,2013-11-11,True,13438,,1,2319.99,185.5992,57.9998,2563.589,20328.0,AW00013438,IN,Chloe,Griffin,Northwest,US
59958,2013-11-11,True,26953,,7,786.33,62.9064,19.6583,868.8947,11184.0,AW00026953,IN,Roy,Rubio,France,FR
59959,2013-11-11,True,19615,,9,1700.99,136.0792,42.5248,1879.594,7849.0,AW00019615,IN,Franklin,Sun,Australia,AU
59960,2013-11-11,True,17285,,9,2514.93,201.1944,62.8733,2778.9977,12626.0,AW00017285,IN,Clayton,Deng,Australia,AU
59961,2013-11-11,True,16526,,9,1179.97,94.3976,29.4993,1303.8669,10934.0,AW00016526,IN,Arthur,Perez,Australia,AU
59962,2013-11-11,True,22576,,9,539.99,43.1992,13.4998,596.689,17172.0,AW00022576,IN,Tony,Xu,Australia,AU
59963,2013-11-11,True,17370,,9,1164.47,93.1576,29.1118,1286.7394,13204.0,AW00017370,IN,Edwin,Chander,Australia,AU
59964,2013-11-11,True,22412,,9,574.98,45.9984,14.3745,635.3529,9232.0,AW00022412,IN,Drew,Andersen,Australia,AU
59965,2013-11-11,True,12242,,9,573.98,45.9184,14.3495,634.2479,9003.0,AW00012242,IN,Gilbert,Liang,Australia,AU
59966,2013-11-11,True,29032,,4,811.32,64.9056,20.283,896.5086,3568.0,AW00029032,IN,Taylor,Ramirez,Southwest,US
59967,2013-11-11,True,12122,,6,2384.07,190.7256,59.6018,2634.3974,20071.0,AW00012122,IN,Destiny,Coleman,Canada,CA
59968,2013-11-11,True,25415,,4,2433.04,194.6432,60.826,2688.5092,15626.0,AW00025415,IN,Aaron,Evans,Southwest,US
59969,2013-11-11,True,22216,,4,564.48,45.1584,14.112,623.7504,14878.0,AW00022216,IN,Marcus,Howard,Southwest,US
59970,2013-11-11,True,23177,,1,553.97,44.3176,13.8493,612.1369,8447.0,AW00023177,IN,Savannah,Richardson,Northwest,US
59971,2013-11-11,True,16995,,6,1735.98,138.8784,43.3995,1918.2579,12170.0,AW00016995,IN,Taylor,Hall,Canada,CA
59972,2013-11-11,True,20044,,7,1155.48,92.4384,28.886999999999997,1276.8054,15314.0,AW00020044,IN,Jillian,Rana,France,FR
59973,2013-11-11,True,23930,,10,1243.44,99.4752,31.086,1374.0012,7197.0,AW00023930,IN,Meagan,Arun,United Kingdom,GB
59974,2013-11-11,True,27761,,8,1155.48,92.4384,28.886999999999997,1276.8054,19544.0,AW00027761,IN,Monica,Madan,Germany,DE
59975,2013-11-11,True,23938,,10,1120.49,89.6392,28.0123,1238.1415,2865.0,AW00023938,IN,Harold,Madan,United Kingdom,GB
59976,2013-11-11,True,26868,,10,539.99,43.1992,13.4998,596.689,3450.0,AW00026868,IN,Lydia,Raman,United Kingdom,GB
59977,2013-11-11,True,26934,,10,553.97,44.3176,13.8493,612.1369,12131.0,AW00026934,IN,Kelli,Chander,United Kingdom,GB
59978,2013-11-11,True,26944,,10,553.97,44.3176,13.8493,612.1369,9241.0,AW00026944,IN,Drew,Nara,United Kingdom,GB
59979,2013-11-11,True,15675,,8,2428.05,194.24400000000003,60.7013,2682.9953,10326.0,AW00015675,IN,Jay,Alonso,Germany,DE
59980,2013-11-11,True,28755,,10,2407.04,192.5632,60.176,2659.7792,19483.0,AW00028755,IN,Raymond,Gonzalez,United Kingdom,GB
59981,2013-11-11,True,14345,,9,848.47,67.8776,21.2118,937.5594,10720.0,AW00014345,IN,Kristi,Rodriguez,Australia,AU
59982,2013-11-11,True,13975,,9,792.34,63.3872,19.8085,875.5357,17063.0,AW00013975,IN,Johnny,Raje,Australia,AU
59983,2013-11-12,True,13605,,7,2294.99,183.5992,57.3748,2535.964,17980.0,AW00013605,IN,Gerrit,Straatsma,France,FR
59984,2013-11-12,True,11599,,7,2378.95,190.31599999999997,59.4738,2628.7398,16764.0,AW00011599,IN,Melody,Diaz,France,FR
59985,2013-11-12,True,12632,,7,2319.99,185.5992,57.9998,2563.589,3724.0,AW00012632,IN,Bonnie,Nath,France,FR
59986,2013-11-12,True,12650,,7,2372.95,189.83599999999998,59.3238,2622.1098,17137.0,AW00012650,IN,Aaron,Wright,France,FR
59987,2013-11-12,True,13606,,8,2334.97,186.7976,58.3743,2580.1419,9220.0,AW00013606,IN,Drew,Sharma,Germany,DE
59988,2013-11-12,True,18310,,9,21.49,1.7192,0.5373,23.7465,14856.0,AW00018310,IN,Lance,Romero,Australia,AU
59989,2013-11-12,True,22018,,9,76.97,6.1576,1.9243,85.0519,18217.0,AW00022018,IN,Todd,Sun,Australia,AU
59990,2013-11-12,True,25810,,9,114.46,9.1568,2.8615,126.4783,15671.0,AW00025810,IN,Jimmy,Sanz,Australia,AU
59991,2013-11-12,True,14100,,9,159.0,12.72,3.975,175.695,11999.0,AW00014100,IN,Alisha,Xu,Australia,AU
59992,2013-11-12,True,21034,,10,1750.98,140.0784,43.7745,1934.8329,8009.0,AW00021034,IN,Jacqueline,Kelly,United Kingdom,GB
59993,2013-11-12,True,24582,,10,2466.32,197.3056,61.658,2725.2836,10042.0,AW00024582,IN,Marie,Sai,United Kingdom,GB
59994,2013-11-12,True,28876,,8,2475.95,198.076,61.8988,2735.9248,17434.0,AW00028876,IN,Austin,Garcia,Germany,DE
59995,2013-11-12,True,24500,,1,71.58,5.7264,1.7895,79.0959,4292.0,AW00024500,IN,Seth,Johnson,Northwest,US
59996,2013-11-12,True,26105,,4,40.22,3.2176,1.0055,44.4431,20740.0,AW00026105,IN,Morgan,Gonzales,Southwest,US
59997,2013-11-12,True,11262,,6,86.58,6.9264,2.1645,95.6709,20532.0,AW00011262,IN,Jennifer,Simmons,Canada,CA
59998,2013-11-12,True,11632,,6,69.97,5.5976,1.7493,77.3169,2806.0,AW00011632,IN,Alexandra,Jenkins,Canada,CA
59999,2013-11-12,True,22086,,4,29.99,2.3992,0.7498,33.139,18963.0,AW00022086,IN,Chelsea,Sanchez,Southwest,US
60000,2013-11-12,True,15377,,6,22.93,1.8344,0.5733,25.3377,11723.0,AW00015377,IN,Brianna,Jackson,Canada,CA
60001,2013-11-12,True,22166,,1,69.97,5.5976,1.7493,77.3169,2938.0,AW00022166,IN,Katherine,Gray,Northwest,US
60002,2013-11-12,True,23691,,1,29.99,2.3992,0.7498,33.139,17426.0,AW00023691,IN,Karen,Hu,Northwest,US
60003,2013-11-12,True,19861,,1,78.98,6.3184,1.9745,87.2729,6781.0,AW00019861,IN,Caroline,Perry,Northwest,US
60004,2013-11-12,True,17456,,1,4.99,0.3992,0.1248,5.513999999999999,12816.0,AW00017456,IN,Trevor,Wood,Northwest,US
60005,2013-11-12,True,11833,,6,13.98,1.1184,0.3495,15.4479,13361.0,AW00011833,IN,Oscar,Price,Canada,CA
60006,2013-11-12,True,15295,,4,7.28,0.5824,0.182,8.0444,13095.0,AW00015295,IN,Louis,Shan,Southwest,US
60007,2013-11-12,True,22107,,6,71.97,5.7576,1.7993,79.5269,18719.0,AW00022107,IN,Michael,Jones,Canada,CA
60008,2013-11-12,True,14040,,4,31.97,2.5576,0.7993,35.3269,3067.0,AW00014040,IN,Stephanie,Morris,Southwest,US
60009,2013-11-12,True,13488,,1,141.98,11.3584,3.5495,156.8879,2406.0,AW00013488,IN,Laura,Guo,Northwest,US
60010,2013-11-12,True,16284,,8,7.28,0.5824,0.182,8.0444,15830.0,AW00016284,IN,Troy,Perez,Germany,DE
60011,2013-11-12,True,17791,,8,64.97,5.1976,1.6243,71.7919,10755.0,AW00017791,IN,Sydney,Davis,Germany,DE
60012,2013-11-12,True,24881,,10,4.99,0.3992,0.1248,5.513999999999999,8653.0,AW00024881,IN,Tasha,Ashe,United Kingdom,GB
60013,2013-11-12,True,29387,,7,21.49,1.7192,0.5373,23.7465,11473.0,AW00029387,IN,Jenny,Cai,France,FR
60014,2013-11-12,True,16437,,10,7.28,0.5824,0.182,8.0444,18386.0,AW00016437,IN,Jésus,Gutierrez,United Kingdom,GB
60015,2013-11-12,True,12940,,4,99.47,7.9576,2.4868,109.9144,15393.0,AW00012940,IN,Steven,Rogers,Southwest,US
60016,2013-11-12,True,12720,,7,49.97,3.9976,1.2493,55.2169,5280.0,AW00012720,IN,Nicolas,Chande,France,FR
60017,2013-11-12,True,11839,,4,2376.96,190.1568,59.424,2626.5408,18537.0,AW00011839,IN,Tyler,Brown,Southwest,US
60018,2013-11-12,True,14289,,4,2376.45,190.11599999999999,59.4113,2625.9773,12110.0,AW00014289,IN,Jessica,Martinez,Southwest,US
60019,2013-11-12,True,14382,,4,2373.47,189.8776,59.3368,2622.6844,10240.0,AW00014382,IN,Darren,Blanco,Southwest,US
60020,2013-11-12,True,13443,,1,2354.98,188.3984,58.8745,2602.2529,11402.0,AW00013443,IN,Jasmine,White,Northwest,US
60021,2013-11-12,True,20860,,8,777.34,62.1872,19.4335,858.9607,3999.0,AW00020860,IN,Preston,Lopez,Germany,DE
60022,2013-11-12,True,28421,,8,776.33,62.1064,19.4083,857.8447,19564.0,AW00028421,IN,Monica,Gonzalez,Germany,DE
60023,2013-11-12,True,19616,,9,1700.99,136.0792,42.5248,1879.594,7369.0,AW00019616,IN,Stefanie,Rana,Australia,AU
60024,2013-11-12,True,15014,,9,1789.45,143.156,44.7363,1977.3423,11848.0,AW00015014,IN,Warren,Liu,Australia,AU
60025,2013-11-12,True,19601,,9,1735.98,138.8784,43.3995,1918.2579,2829.0,AW00019601,IN,Alfredo,Suarez,Australia,AU
60026,2013-11-12,True,13089,,9,2309.97,184.7976,57.7493,2552.5169,12690.0,AW00013089,IN,Elizabeth,Alexander,Australia,AU
60027,2013-11-12,True,26614,,1,742.35,59.388000000000005,18.5588,820.2968,4545.0,AW00026614,IN,Richard,Robinson,Northwest,US
60028,2013-11-12,True,25891,,4,2384.07,190.7256,59.6018,2634.3974,18427.0,AW00025891,IN,Brandon,Johnson,Southwest,US
60029,2013-11-12,True,23143,,1,563.77,45.1016,14.0943,622.9659,9690.0,AW00023143,IN,Jada,Phillips,Northwest,US
60030,2013-11-12,True,25992,,6,539.99,43.1992,13.4998,596.689,3123.0,AW00025992,IN,Stephanie,Flores,Canada,CA
60031,2013-11-12,True,20372,,1,1184.46,94.7568,29.6115,1308.8283,9325.0,AW00020372,IN,Kaitlyn,Edwards,Northwest,US
60032,2013-11-12,True,19394,,6,1155.48,92.4384,28.886999999999997,1276.8054,16320.0,AW00019394,IN,Henry,Nelson,Canada,CA
60033,2013-11-12,True,21315,,4,1189.46,95.1568,29.7365,1314.3533,6050.0,AW00021315,IN,Audrey,Sanz,Southwest,US
60034,2013-11-12,True,20205,,1,1184.46,94.7568,29.6115,1308.8283,14786.0,AW00020205,IN,Bryce,Cox,Northwest,US
60035,2013-11-12,True,20207,,4,1134.47,90.7576,28.3618,1253.5894,15132.0,AW00020207,IN,Angel,Bailey,Southwest,US
60036,2013-11-12,True,17023,,6,1735.98,138.8784,43.3995,1918.2579,3998.0,AW00017023,IN,Jeremiah,Harris,Canada,CA
60037,2013-11-12,True,20829,,8,1179.47,94.3576,29.4868,1303.3144,2726.0,AW00020829,IN,Andy,Diaz,Germany,DE
60038,2013-11-12,True,22638,,8,548.98,43.9184,13.7245,606.6229,9592.0,AW00022638,IN,Kristi,Gutierrez,Germany,DE
60039,2013-11-12,True,26876,,10,588.96,47.1168,14.724,650.8008,19597.0,AW00026876,IN,Holly,Lopez,United Kingdom,GB
60040,2013-11-12,True,22423,,7,583.97,46.7176,14.5993,645.2869,19566.0,AW00022423,IN,Byron,Hernandez,France,FR
60041,2013-11-12,True,24198,,7,2433.04,194.6432,60.826,2688.5092,18939.0,AW00024198,IN,Chelsea,Madan,France,FR
60042,2013-11-12,True,11077,,9,2419.06,193.5248,60.4765,2673.0613,17455.0,AW00011077,IN,Leah,Ye,Australia,AU
60043,2013-11-12,True,11452,,9,2393.06,191.4448,59.8265,2644.3313,18727.0,AW00011452,IN,Erika,Rubio,Australia,AU
60044,2013-11-13,True,12612,,10,2339.97,187.1976,58.4993,2585.6669,20118.0,AW00012612,IN,Shannon,Torres,United Kingdom,GB
60045,2013-11-13,True,12856,,10,2388.96,191.1168,59.724,2639.8008,4957.0,AW00012856,IN,Rosa,Lin,United Kingdom,GB
60046,2013-11-13,True,13822,,8,2369.96,189.5968,59.248999999999995,2618.8058,10324.0,AW00013822,IN,Jay,Moyer,Germany,DE
60047,2013-11-13,True,28612,,4,8.99,0.7192,0.2248,9.934,15954.0,AW00028612,IN,Gabriel,Roberts,Southwest,US
60048,2013-11-13,True,28780,,1,7.95,0.636,0.1988,8.7848,7354.0,AW00028780,IN,Melissa,Griffin,Northwest,US
60049,2013-11-13,True,13048,,9,27.28,2.1824,0.682,30.1444,12786.0,AW00013048,IN,Alexis,Hayes,Australia,AU
60050,2013-11-13,True,17287,,9,32.28,2.5824,0.807,35.6694,15767.0,AW00017287,IN,Billy,Suarez,Australia,AU
60051,2013-11-13,True,20230,,9,32.28,2.5824,0.807,35.6694,19026.0,AW00020230,IN,Gary,Munoz,Australia,AU
60052,2013-11-13,True,20232,,9,91.95,7.356,2.2988,101.6048,8415.0,AW00020232,IN,Franklin,Chande,Australia,AU
60053,2013-11-13,True,27497,,9,37.29,2.9832,0.9323,41.2055,15898.0,AW00027497,IN,Johnathan,Rana,Australia,AU
60054,2013-11-13,True,22928,,9,58.98,4.7184,1.4745,65.1729,9874.0,AW00022928,IN,Natalie,Nelson,Australia,AU
60055,2013-11-13,True,24116,,7,1700.99,136.0792,42.5248,1879.594,11670.0,AW00024116,IN,Pedro,Martinez,France,FR
60056,2013-11-13,True,21130,,10,1700.99,136.0792,42.5248,1879.594,8614.0,AW00021130,IN,Mackenzie,Ward,United Kingdom,GB
60057,2013-11-13,True,17796,,8,1739.46,139.1568,43.4865,1922.1033,5014.0,AW00017796,IN,Eduardo,Taylor,Germany,DE
60058,2013-11-13,True,28642,,4,27.28,2.1824,0.682,30.1444,3713.0,AW00028642,IN,Lauren,Ward,Southwest,US
60059,2013-11-13,True,26341,,1,24.99,1.9992,0.6248,27.614,11762.0,AW00026341,IN,Olivia,Taylor,Northwest,US
60060,2013-11-13,True,24953,,1,27.28,2.1824,0.682,30.1444,16746.0,AW00024953,IN,Aaron,Green,Northwest,US
60061,2013-11-13,True,24618,,4,32.6,2.608,0.815,36.023,19526.0,AW00024618,IN,Brett,Gonzalez,Southwest,US
60062,2013-11-13,True,23241,,1,69.97,5.5976,1.7493,77.3169,6957.0,AW00023241,IN,Armando,Torres,Northwest,US
60063,2013-11-13,True,22737,,4,165.22,13.2176,4.1305,182.5681,15250.0,AW00022737,IN,Heidi,Sai,Southwest,US
60064,2013-11-13,True,22751,,4,133.47,10.6776,3.3368,147.4844,17807.0,AW00022751,IN,Samuel,Rodriguez,Southwest,US
60065,2013-11-13,True,11176,,6,46.83,3.7464,1.1708,51.7472,15994.0,AW00011176,IN,Mason,Roberts,Canada,CA
60066,2013-11-13,True,13760,,6,17.27,1.3816,0.4318,19.0834,14649.0,AW00013760,IN,Brian,Cooper,Canada,CA
60067,2013-11-13,True,18992,,4,119.98,9.5984,2.9995,132.5779,6656.0,AW00018992,IN,David,Perry,Southwest,US
60068,2013-11-13,True,17531,,1,13.98,1.1184,0.3495,15.4479,14542.0,AW00017531,IN,Isaac,Ramirez,Northwest,US
60069,2013-11-13,True,17444,,1,124.99,9.9992,3.1248,138.114,8494.0,AW00017444,IN,Bailey,Cox,Northwest,US
60070,2013-11-13,True,23567,,6,39.98,3.1984,0.9995,44.1779,4427.0,AW00023567,IN,Xavier,Green,Canada,CA
60071,2013-11-13,True,15849,,1,7.28,0.5824,0.182,8.0444,20050.0,AW00015849,IN,Destiny,Kelly,Northwest,US
60072,2013-11-13,True,15854,,4,41.95,3.3560000000000003,1.0488,46.3548,7266.0,AW00015854,IN,Miranda,Wood,Southwest,US
60073,2013-11-13,True,14899,,4,4.99,0.3992,0.1248,5.513999999999999,13691.0,AW00014899,IN,Rodney,Dominguez,Southwest,US
60074,2013-11-13,True,15109,,7,119.98,9.5984,2.9995,132.5779,18815.0,AW00015109,IN,Meghan,Carlson,France,FR
