SalesOrderID,OrderDate,OnlineOrderFlag,SubTotal,TaxAmt,Freight,TotalDue,AccountNumber,CustType,CustName,SalesPersonName,Territory,Country
59793,2013-11-09,True,23.78,1.9024,0.5945,26.2769,AW00022567,IN,Glenn Zhu,,France,FR
59794,2013-11-09,True,89.97,7.1976,2.2493,99.4169,AW00025569,IN,Jésus Alvarez,,France,FR
59795,2013-11-09,True,39.98,3.1984,0.9995,44.1779,AW00016571,IN,Audrey Torres,,United Kingdom,GB
59796,2013-11-09,True,74.98,5.9984,1.8745,82.8529,AW00011732,IN,Erick Sanchez,,Northeast,US
59797,2013-11-09,True,74.98,5.9984,1.8745,82.8529,AW00011700,IN,Xavier Richardson,,Southwest,US
59798,2013-11-09,True,21.98,1.7584,0.5495,24.2879,AW00012967,IN,Fernando Rodriguez,,Southwest,US
59799,2013-11-09,True,2512.32,200.9856,62.808,2776.1136,AW00020462,IN,Haley Mitchell,,Southwest,US
59800,2013-11-09,True,2443.35,195.468,61.0838,2699.9018,AW00016728,IN,Cole Morris,,Northwest,US
59801,2013-11-09,True,769.49,61.5592,19.2373,850.2865,AW00014494,IN,Cameron Diaz,,Northwest,US
59802,2013-11-09,True,839.48,67.1584,20.987,927.6254,AW00014367,IN,Courtney Green,,Northwest,US
59803,2013-11-09,True,646.45,51.716,16.1613,714.3273,AW00013085,IN,Daniel Harris,,Northwest,US
59804,2013-11-09,True,2316.97,185.3576,57.9243,2560.2519,AW00013897,IN,Carol Washington,,Northwest,US
59805,2013-11-09,True,2342.92,187.4336,58.573,2588.9266,AW00011799,IN,Jessie Wang,,Northwest,US
59806,2013-11-09,True,2318.96,185.5168,57.974,2562.4508,AW00013473,IN,Logan Hill,,Southwest,US
59807,2013-11-09,True,2297.28,183.7824,57.431999999999995,2538.4944,AW00014115,IN,Samantha Gonzales,,Northwest,US
59808,2013-11-09,True,2341.97,187.3576,58.5493,2587.8769,AW00014478,IN,Abigail Patterson,,Canada,CA
59809,2013-11-09,True,777.34,62.1872,19.4335,858.9607,AW00014937,IN,Brendan Xu,,United Kingdom,GB
59810,2013-11-09,True,1293.33,103.4664,32.3333,1429.1297,AW00026948,IN,Abby Garcia,,Germany,DE
59811,2013-11-09,True,1700.99,136.0792,42.5248,1879.594,AW00019620,IN,Andy Vazquez,,Australia,AU
59812,2013-11-09,True,1709.98,136.7984,42.7495,1889.5279,AW00014855,IN,Deanna Weber,,Australia,AU
59813,2013-11-09,True,2443.35,195.468,61.0838,2699.9018,AW00019968,IN,Katrina Chande,,Australia,AU
59814,2013-11-09,True,539.99,43.1992,13.4998,596.689,AW00027366,IN,Bob Alan,,Australia,AU
59815,2013-11-09,True,556.93,44.5544,13.9233,615.4077,AW00028315,IN,Stacy Alonso,,Australia,AU
59816,2013-11-09,True,588.96,47.1168,14.724,650.8008,AW00027353,IN,Gilbert Andersen,,Australia,AU
59817,2013-11-09,True,600.46,48.0368,15.0115,663.5083,AW00027355,IN,Nelson Suarez,,Australia,AU
59818,2013-11-09,True,539.99,43.1992,13.4998,596.689,AW00022573,IN,Lance Sanz,,Australia,AU
59819,2013-11-09,True,750.3,60.023999999999994,18.7575,829.0815,AW00026521,IN,Nathan Taylor,,Northwest,US
59820,2013-11-09,True,1214.85,97.18799999999999,30.3713,1342.4093,AW00028580,IN,Aimee Liu,,Southwest,US
59821,2013-11-09,True,1214.85,97.18799999999999,30.3713,1342.4093,AW00025411,IN,Riley Flores,,Southwest,US
59822,2013-11-09,True,2398.05,191.84400000000002,59.9513,2649.8453,AW00025407,IN,Tony Anand,,Northwest,US
59823,2013-11-09,True,2384.07,190.7256,59.6018,2634.3974,AW00025410,IN,Kaitlyn Ward,,Southwest,US
59824,2013-11-09,True,2438.06,195.0448,60.9515,2694.0563,AW00025425,IN,Zachary Diaz,,Southwest,US
59825,2013-11-09,True,553.97,44.3176,13.8493,612.1369,AW00016219,IN,Angel Sanders,,Canada,CA
59826,2013-11-09,True,1764.96,141.1968,44.123999999999995,1950.2808,AW00023486,IN,Benjamin Coleman,,Canada,CA
59827,2013-11-09,True,1798.96,143.9168,44.974,1987.8508,AW00013084,IN,Luis Hughes,,Canada,CA
59828,2013-11-09,True,561.48,44.9184,14.037,620.4354,AW00026931,IN,Edward Lopez,,United Kingdom,GB
59829,2013-11-09,True,588.96,47.1168,14.724,650.8008,AW00011243,IN,Robin Alvarez,,United Kingdom,GB
59830,2013-11-09,True,2461.55,196.924,61.5388,2720.0128,AW00013581,IN,Albert Blanco,,United Kingdom,GB
59831,2013-11-09,True,848.47,67.8776,21.2118,937.5594,AW00011358,IN,Cynthia Malhotra,,Australia,AU
59832,2013-11-10,True,2334.97,186.7976,58.3743,2580.1419,AW00011607,IN,Clinton Moreno,,France,FR
59833,2013-11-10,True,2329.98,186.3984,58.2495,2574.6279,AW00012266,IN,Tiffany Lin,,Germany,DE
59834,2013-11-10,True,2319.99,185.5992,57.9998,2563.589,AW00014189,IN,Krista Martin,,Germany,DE
59835,2013-11-10,True,2304.98,184.3984,57.6245,2547.0029,AW00014163,IN,Ebony Garcia,,Germany,DE
59836,2013-11-10,True,2370.96,189.6768,59.273999999999994,2619.9108,AW00013585,IN,Savannah Morris,,United Kingdom,GB
59837,2013-11-10,True,2334.97,186.7976,58.3743,2580.1419,AW00012559,IN,Emmanuel Lopez,,United Kingdom,GB
59838,2013-11-10,True,2378.95,190.31599999999997,59.4738,2628.7398,AW00014161,IN,Claudia Li,,Germany,DE
59839,2013-11-10,True,2304.98,184.3984,57.6245,2547.0029,AW00012232,IN,Sean Hernandez,,Germany,DE
59840,2013-11-10,True,63.97,5.1176,1.5993,70.6869,AW00015798,IN,Anne Munoz,,Australia,AU
59841,2013-11-10,True,64.97,5.1976,1.6243,71.7919,AW00011073,IN,Amy Ye,,Australia,AU
59842,2013-11-10,True,6.28,0.5024,0.157,6.9394,AW00012008,IN,Sharon Yuan,,Australia,AU
59843,2013-11-10,True,539.99,43.1992,13.4998,596.689,AW00021830,IN,Briana Alonso,,United Kingdom,GB
59844,2013-11-10,True,4.99,0.3992,0.1248,5.513999999999999,AW00028345,IN,Diana Serrano,,Southwest,US
59845,2013-11-10,True,39.98,3.1984,0.9995,44.1779,AW00011631,IN,Antonio Bennett,,Canada,CA
59846,2013-11-10,True,69.97,5.5976,1.7493,77.3169,AW00011719,IN,Blake Green,,Canada,CA
59847,2013-11-10,True,69.97,5.5976,1.7493,77.3169,AW00023863,IN,Christian Williams,,Southwest,US
59848,2013-11-10,True,49.97,3.9976,1.2493,55.2169,AW00011723,IN,Luke Coleman,,Canada,CA
59849,2013-11-10,True,14.98,1.1984,0.3745,16.5529,AW00020475,IN,Blake Martinez,,Southwest,US
59850,2013-11-10,True,68.97,5.5176,1.7243,76.2119,AW00013756,IN,Kaylee Young,,Canada,CA
59851,2013-11-10,True,64.47,5.1576,1.6118,71.2394,AW00018112,IN,Sophia Gonzalez,,Southwest,US
59852,2013-11-10,True,69.99,5.5992,1.7498,77.339,AW00011631,IN,Antonio Bennett,,Canada,CA
59853,2013-11-10,True,4.99,0.3992,0.1248,5.513999999999999,AW00018099,IN,Marcus Edwards,,Southwest,US
59854,2013-11-10,True,39.98,3.1984,0.9995,44.1779,AW00017610,IN,Anna White,,Southwest,US
59855,2013-11-10,True,39.98,3.1984,0.9995,44.1779,AW00025884,IN,Elijah Evans,,Canada,CA
59856,2013-11-10,True,89.97,7.1976,2.2493,99.4169,AW00022264,IN,Stephanie Coleman,,Canada,CA
59857,2013-11-10,True,121.57,9.7256,3.0393,134.3349,AW00014176,IN,Mindy Rai,,France,FR
59858,2013-11-10,True,76.97,6.1576,1.9243,85.0519,AW00016256,IN,Richard Collins,,United Kingdom,GB
59859,2013-11-10,True,32.27,2.5816,0.8068,35.6584,AW00017745,IN,Tanya Suarez,,Germany,DE
59860,2013-11-10,True,24.99,1.9992,0.6248,27.614,AW00015654,IN,Levi Fernandez,,France,FR
59861,2013-11-10,True,119.96,9.5968,2.9989999999999997,132.5558,AW00020597,IN,Carly Beck,,France,FR
59862,2013-11-10,True,69.97,5.5976,1.7493,77.3169,AW00020132,IN,Jenny Shen,,Germany,DE
59863,2013-11-10,True,6.28,0.5024,0.157,6.9394,AW00020802,IN,Jon Li,,France,FR
59864,2013-11-10,True,28.99,2.3192,0.7248,32.034,AW00012836,IN,Rodney Munoz,,United Kingdom,GB
59865,2013-11-10,True,131.95,10.556,3.2988,145.8048,AW00022681,IN,Tristan Barnes,,France,FR
59866,2013-11-10,True,33.98,2.7184,0.8495,37.5479,AW00013612,IN,Hailey Ross,,United Kingdom,GB
59867,2013-11-10,True,36.27,2.9016,0.9068,40.0784,AW00011566,IN,April Shan,,France,FR
59868,2013-11-10,True,66.97,5.3576,1.6743,74.0019,AW00012760,IN,Krista Gomez,,Canada,CA
59869,2013-11-10,True,35.0,2.8,0.875,38.675,AW00012419,IN,Destiny Bell,,Northwest,US
59870,2013-11-10,True,50.23,4.0184,1.2558,55.5042,AW00015488,IN,Evan Richardson,,Canada,CA
59871,2013-11-10,True,49.97,3.9976,1.2493,55.2169,AW00013603,IN,Molly Martinez,,United Kingdom,GB
59872,2013-11-10,True,1735.98,138.8784,43.3995,1918.2579,AW00017149,IN,Steven Richardson,,Northwest,US
59873,2013-11-10,True,564.99,45.1992,14.1248,624.314,AW00019708,IN,April Luo,,Southwest,US
59874,2013-11-10,True,579.97,46.3976,14.4993,640.8669,AW00019542,IN,Robert Allen,,Northwest,US
59875,2013-11-10,True,2391.94,191.3552,59.7985,2643.0937,AW00013898,IN,Richard Baker,,Northwest,US
59876,2013-11-10,True,2350.96,188.0768,58.773999999999994,2597.8108,AW00011809,IN,Juan Gray,,Southwest,US
59877,2013-11-10,True,2341.97,187.3576,58.5493,2587.8769,AW00014256,IN,Elizabeth Robinson,,Northwest,US
59878,2013-11-10,True,2416.45,193.31599999999997,60.4113,2670.1773,AW00011934,IN,Justin Shan,,Northwest,US
59879,2013-11-10,True,2349.92,187.9936,58.748000000000005,2596.6616,AW00013455,IN,Kaitlyn Bryant,,Southwest,US
59880,2013-11-10,True,2351.96,188.1568,58.799,2598.9158,AW00013433,IN,Jessie Vazquez,,Southwest,US
59881,2013-11-10,True,2351.96,188.1568,58.799,2598.9158,AW00012449,IN,Dylan Brown,,Canada,CA
59882,2013-11-10,True,1735.98,138.8784,43.3995,1918.2579,AW00019652,IN,Douglas Rodriguez,,Australia,AU
59883,2013-11-10,True,1754.98,140.3984,43.8745,1939.2529,AW00015029,IN,Alejandro Ye,,Australia,AU
59884,2013-11-10,True,2482.23,198.5784,62.0558,2742.8642,AW00019978,IN,Marshall Yuan,,Australia,AU
59885,2013-11-10,True,574.98,45.9984,14.3745,635.3529,AW00022575,IN,Orlando Blanco,,Australia,AU
59886,2013-11-10,True,567.76,45.4208,14.194,627.3748,AW00027371,IN,Carolyn Srini,,Australia,AU
59887,2013-11-10,True,1189.46,95.1568,29.7365,1314.3533,AW00016931,IN,Dalton Lee,,Australia,AU
59888,2013-11-10,True,1249.84,99.9872,31.246,1381.0732,AW00025392,IN,Joseph Moore,,Northwest,US
59889,2013-11-10,True,1249.84,99.9872,31.246,1381.0732,AW00023725,IN,Dennis Ware,,Canada,CA
59890,2013-11-10,True,2393.06,191.4448,59.8265,2644.3313,AW00025286,IN,Zachary Powell,,Southwest,US
59891,2013-11-10,True,2407.04,192.5632,60.176,2659.7792,AW00024498,IN,Angela Washington,,Northwest,US
59892,2013-11-10,True,2419.06,193.5248,60.4765,2673.0613,AW00025426,IN,Tristan Foster,,Southwest,US
59893,2013-11-10,True,624.95,49.996,15.6238,690.5698,AW00022224,IN,Katherine Alexander,,Southwest,US
59894,2013-11-10,True,563.77,45.1016,14.0943,622.9659,AW00022164,IN,Destiny Morris,,Southwest,US
59895,2013-11-10,True,608.96,48.7168,15.224,672.9008,AW00023155,IN,Victoria Hall,,Southwest,US
59896,2013-11-10,True,1155.48,92.4384,28.886999999999997,1276.8054,AW00020321,IN,Colleen Chen,,Southwest,US
59897,2013-11-10,True,1120.49,89.6392,28.0123,1238.1415,AW00020193,IN,Alyssa Gray,,Southwest,US
59898,2013-11-10,True,1725.98,138.0784,43.1495,1907.2079,AW00017271,IN,Sarah Griffin,,Northwest,US
59899,2013-11-10,True,1212.97,97.0376,30.3243,1340.3319,AW00024026,IN,Jill Serrano,,United Kingdom,GB
59900,2013-11-10,True,539.99,43.1992,13.4998,596.689,AW00012806,IN,Ronnie Zeng,,Germany,DE
59901,2013-11-10,True,839.48,67.1584,20.987,927.6254,AW00017079,IN,Tracy Rai,,Australia,AU
59902,2013-11-10,True,2442.54,195.4032,61.0635,2699.0067,AW00011460,IN,Melvin Chande,,Australia,AU
59903,2013-11-10,True,548.98,43.9184,13.7245,606.6229,AW00027499,IN,Barbara Kumar,,Australia,AU
59904,2013-11-11,True,2334.97,186.7976,58.3743,2580.1419,AW00014425,IN,Victor Carlson,,Germany,DE
59905,2013-11-11,True,2342.92,187.4336,58.573,2588.9266,AW00012855,IN,Philip Diaz,,United Kingdom,GB
59906,2013-11-11,True,2341.46,187.3168,58.5365,2587.3133,AW00014162,IN,Brett Garcia,,Germany,DE
59907,2013-11-11,True,78.98,6.3184,1.9745,87.2729,AW00016734,IN,Emma Martinez,,Australia,AU
59908,2013-11-11,True,69.97,5.5976,1.7493,77.3169,AW00017059,IN,Louis Chen,,Australia,AU
59909,2013-11-11,True,29.99,2.3992,0.7498,33.139,AW00017231,IN,Tina Garcia,,Australia,AU
59910,2013-11-11,True,21.49,1.7192,0.5373,23.7465,AW00024454,IN,Carol Zhou,,Australia,AU
59911,2013-11-11,True,74.98,5.9984,1.8745,82.8529,AW00021977,IN,Phillip Malhotra,,Australia,AU
59912,2013-11-11,True,21.49,1.7192,0.5373,23.7465,AW00018445,IN,Colin Li,,Australia,AU
59913,2013-11-11,True,39.98,3.1984,0.9995,44.1779,AW00023536,IN,Savannah Adams,,Australia,AU
59914,2013-11-11,True,39.98,3.1984,0.9995,44.1779,AW00028537,IN,Christian Hayes,,Australia,AU
59915,2013-11-11,True,58.98,4.7184,1.4745,65.1729,AW00027718,IN,Franklin Shan,,Australia,AU
59916,2013-11-11,True,162.99,13.0392,4.0748,180.104,AW00015829,IN,Devin Diaz,,Australia,AU
59917,2013-11-11,True,35.0,2.8,0.875,38.675,AW00022210,IN,Martha Yang,,Australia,AU
59918,2013-11-11,True,34.99,2.7992,0.8748,38.664,AW00015238,IN,Jonathon Alonso,,Australia,AU
59919,2013-11-11,True,33.98,2.7184,0.8495,37.5479,AW00019597,IN,Jay Martin,,Australia,AU
59920,2013-11-11,True,53.99,4.3192,1.3498,59.659,AW00017251,IN,Tonya Nara,,Australia,AU
59921,2013-11-11,True,1735.98,138.8784,43.3995,1918.2579,AW00020933,IN,Laura Li,,United Kingdom,GB
59922,2013-11-11,True,826.46,66.1168,20.6615,913.2383,AW00017115,IN,Karen Xu,,United Kingdom,GB
59923,2013-11-11,True,34.99,2.7992,0.8748,38.664,AW00011728,IN,Logan White,,Northwest,US
59924,2013-11-11,True,53.99,4.3192,1.3498,59.659,AW00011498,IN,Arturo Sun,,Canada,CA
59925,2013-11-11,True,18.97,1.5176,0.4743,20.9619,AW00011506,IN,Nicholas Brown,,Canada,CA
59926,2013-11-11,True,33.98,2.7184,0.8495,37.5479,AW00026253,IN,Dalton Wright,,Northwest,US
59927,2013-11-11,True,24.99,1.9992,0.6248,27.614,AW00014096,IN,Samuel Green,,Canada,CA
59928,2013-11-11,True,36.59,2.9272,0.9148,40.431999999999995,AW00011262,IN,Jennifer Simmons,,Canada,CA
59929,2013-11-11,True,29.98,2.3984,0.7495,33.1279,AW00011641,IN,James Chen,,Canada,CA
59930,2013-11-11,True,64.97,5.1976,1.6243,71.7919,AW00026124,IN,Riley James,,Southwest,US
59931,2013-11-11,True,69.97,5.5976,1.7493,77.3169,AW00011738,IN,Elijah Alexander,,Canada,CA
59932,2013-11-11,True,69.97,5.5976,1.7493,77.3169,AW00022369,IN,Louis Deng,,Southwest,US
59933,2013-11-11,True,69.97,5.5976,1.7493,77.3169,AW00019399,IN,Anthony Brown,,Canada,CA
59934,2013-11-11,True,14.98,1.1984,0.3745,16.5529,AW00011748,IN,Blake Hill,,Canada,CA
59935,2013-11-11,True,39.98,3.1984,0.9995,44.1779,AW00015392,IN,Sydney Brown,,Southwest,US
59936,2013-11-11,True,24.27,1.9416,0.6068,26.8184,AW00014372,IN,Kaitlyn Washington,,Northwest,US
59937,2013-11-11,True,39.98,3.1984,0.9995,44.1779,AW00022014,IN,Jose Gonzales,,Canada,CA
59938,2013-11-11,True,44.91,3.5928,1.1228,49.6256,AW00021580,IN,Mariah Ward,,Canada,CA
59939,2013-11-11,True,66.96,5.3568,1.6740000000000002,73.9908,AW00013901,IN,Oscar Foster,,Northwest,US
59940,2013-11-11,True,78.96,6.3168,1.974,87.2508,AW00015636,IN,David White,,Germany,DE
59941,2013-11-11,True,59.91,4.7928,1.4978,66.2006,AW00016463,IN,Anna Murphy,,Germany,DE
59942,2013-11-11,True,6.28,0.5024,0.157,6.9394,AW00023942,IN,Rafael Goel,,Germany,DE
59943,2013-11-11,True,69.97,5.5976,1.7493,77.3169,AW00021519,IN,Franklin Becker,,Germany,DE
59944,2013-11-11,True,4.99,0.3992,0.1248,5.513999999999999,AW00021838,IN,Gerald Ruiz,,Germany,DE
59945,2013-11-11,True,6.28,0.5024,0.157,6.9394,AW00020177,IN,Kelvin Li,,France,FR
59946,2013-11-11,True,21.49,1.7192,0.5373,23.7465,AW00026857,IN,Willie Anand,,Germany,DE
59947,2013-11-11,True,37.27,2.9816,0.9318,41.1834,AW00017759,IN,Kristopher Sanchez,,France,FR
59948,2013-11-11,True,60.47,4.8376,1.5118,66.8194,AW00027157,IN,Raul Xu,,Germany,DE
59949,2013-11-11,True,50.23,4.0184,1.2558,55.5042,AW00012201,IN,Mindy Yuan,,Southwest,US
59950,2013-11-11,True,828.97,66.3176,20.7243,916.0119,AW00014558,IN,Marcel Truempy,,Northwest,US
59951,2013-11-11,True,2319.99,185.5992,57.9998,2563.589,AW00013887,IN,Nathan Scott,,Southwest,US
59952,2013-11-11,True,2374.98,189.9984,59.3745,2624.3529,AW00011798,IN,Brendan Chande,,Northwest,US
59953,2013-11-11,True,2379.47,190.3576,59.4868,2629.3144,AW00014255,IN,Jonathan Jackson,,Northwest,US
59954,2013-11-11,True,2337.27,186.9816,58.4318,2582.6834,AW00014357,IN,Dalton Collins,,Southwest,US
59955,2013-11-11,True,2394.46,191.5568,59.8615,2645.8783,AW00014253,IN,Eduardo Scott,,Southwest,US
59956,2013-11-11,True,2405.47,192.4376,60.1368,2658.0444,AW00013429,IN,Gabrielle Washington,,Southwest,US
59957,2013-11-11,True,2319.99,185.5992,57.9998,2563.589,AW00013438,IN,Chloe Griffin,,Northwest,US
59958,2013-11-11,True,786.33,62.9064,19.6583,868.8947,AW00026953,IN,Roy Rubio,,France,FR
59959,2013-11-11,True,1700.99,136.0792,42.5248,1879.594,AW00019615,IN,Franklin Sun,,Australia,AU
59960,2013-11-11,True,2514.93,201.1944,62.8733,2778.9977,AW00017285,IN,Clayton Deng,,Australia,AU
59961,2013-11-11,True,1179.97,94.3976,29.4993,1303.8669,AW00016526,IN,Arthur Perez,,Australia,AU
59962,2013-11-11,True,539.99,43.1992,13.4998,596.689,AW00022576,IN,Tony Xu,,Australia,AU
59963,2013-11-11,True,1164.47,93.1576,29.1118,1286.7394,AW00017370,IN,Edwin Chander,,Australia,AU
59964,2013-11-11,True,574.98,45.9984,14.3745,635.3529,AW00022412,IN,Drew Andersen,,Australia,AU
59965,2013-11-11,True,573.98,45.9184,14.3495,634.2479,AW00012242,IN,Gilbert Liang,,Australia,AU
59966,2013-11-11,True,811.32,64.9056,20.283,896.5086,AW00029032,IN,Taylor Ramirez,,Southwest,US
59967,2013-11-11,True,2384.07,190.7256,59.6018,2634.3974,AW00012122,IN,Destiny Coleman,,Canada,CA
59968,2013-11-11,True,2433.04,194.6432,60.826,2688.5092,AW00025415,IN,Aaron Evans,,Southwest,US
59969,2013-11-11,True,564.48,45.1584,14.112,623.7504,AW00022216,IN,Marcus Howard,,Southwest,US
59970,2013-11-11,True,553.97,44.3176,13.8493,612.1369,AW00023177,IN,Savannah Richardson,,Northwest,US
59971,2013-11-11,True,1735.98,138.8784,43.3995,1918.2579,AW00016995,IN,Taylor Hall,,Canada,CA
59972,2013-11-11,True,1155.48,92.4384,28.886999999999997,1276.8054,AW00020044,IN,Jillian Rana,,France,FR
59973,2013-11-11,True,1243.44,99.4752,31.086,1374.0012,AW00023930,IN,Meagan Arun,,United Kingdom,GB
59974,2013-11-11,True,1155.48,92.4384,28.886999999999997,1276.8054,AW00027761,IN,Monica Madan,,Germany,DE
59975,2013-11-11,True,1120.49,89.6392,28.0123,1238.1415,AW00023938,IN,Harold Madan,,United Kingdom,GB
59976,2013-11-11,True,539.99,43.1992,13.4998,596.689,AW00026868,IN,Lydia Raman,,United Kingdom,GB
59977,2013-11-11,True,553.97,44.3176,13.8493,612.1369,AW00026934,IN,Kelli Chander,,United Kingdom,GB
59978,2013-11-11,True,553.97,44.3176,13.8493,612.1369,AW00026944,IN,Drew Nara,,United Kingdom,GB
59979,2013-11-11,True,2428.05,194.24400000000003,60.7013,2682.9953,AW00015675,IN,Jay Alonso,,Germany,DE
59980,2013-11-11,True,2407.04,192.5632,60.176,2659.7792,AW00028755,IN,Raymond Gonzalez,,United Kingdom,GB
59981,2013-11-11,True,848.47,67.8776,21.2118,937.5594,AW00014345,IN,Kristi Rodriguez,,Australia,AU
59982,2013-11-11,True,792.34,63.3872,19.8085,875.5357,AW00013975,IN,Johnny Raje,,Australia,AU
59983,2013-11-12,True,2294.99,183.5992,57.3748,2535.964,AW00013605,IN,Gerrit Straatsma,,France,FR
59984,2013-11-12,True,2378.95,190.31599999999997,59.4738,2628.7398,AW00011599,IN,Melody Diaz,,France,FR
59985,2013-11-12,True,2319.99,185.5992,57.9998,2563.589,AW00012632,IN,Bonnie Nath,,France,FR
59986,2013-11-12,True,2372.95,189.83599999999998,59.3238,2622.1098,AW00012650,IN,Aaron Wright,,France,FR
59987,2013-11-12,True,2334.97,186.7976,58.3743,2580.1419,AW00013606,IN,Drew Sharma,,Germany,DE
59988,2013-11-12,True,21.49,1.7192,0.5373,23.7465,AW00018310,IN,Lance Romero,,Australia,AU
59989,2013-11-12,True,76.97,6.1576,1.9243,85.0519,AW00022018,IN,Todd Sun,,Australia,AU
59990,2013-11-12,True,114.46,9.1568,2.8615,126.4783,AW00025810,IN,Jimmy Sanz,,Australia,AU
59991,2013-11-12,True,159.0,12.72,3.975,175.695,AW00014100,IN,Alisha Xu,,Australia,AU
59992,2013-11-12,True,1750.98,140.0784,43.7745,1934.8329,AW00021034,IN,Jacqueline Kelly,,United Kingdom,GB
59993,2013-11-12,True,2466.32,197.3056,61.658,2725.2836,AW00024582,IN,Marie Sai,,United Kingdom,GB
59994,2013-11-12,True,2475.95,198.076,61.8988,2735.9248,AW00028876,IN,Austin Garcia,,Germany,DE
59995,2013-11-12,True,71.58,5.7264,1.7895,79.0959,AW00024500,IN,Seth Johnson,,Northwest,US
59996,2013-11-12,True,40.22,3.2176,1.0055,44.4431,AW00026105,IN,Morgan Gonzales,,Southwest,US
59997,2013-11-12,True,86.58,6.9264,2.1645,95.6709,AW00011262,IN,Jennifer Simmons,,Canada,CA
59998,2013-11-12,True,69.97,5.5976,1.7493,77.3169,AW00011632,IN,Alexandra Jenkins,,Canada,CA
59999,2013-11-12,True,29.99,2.3992,0.7498,33.139,AW00022086,IN,Chelsea Sanchez,,Southwest,US
60000,2013-11-12,True,22.93,1.8344,0.5733,25.3377,AW00015377,IN,Brianna Jackson,,Canada,CA
60001,2013-11-12,True,69.97,5.5976,1.7493,77.3169,AW00022166,IN,Katherine Gray,,Northwest,US
60002,2013-11-12,True,29.99,2.3992,0.7498,33.139,AW00023691,IN,Karen Hu,,Northwest,US
60003,2013-11-12,True,78.98,6.3184,1.9745,87.2729,AW00019861,IN,Caroline Perry,,Northwest,US
60004,2013-11-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00017456,IN,Trevor Wood,,Northwest,US
60005,2013-11-12,True,13.98,1.1184,0.3495,15.4479,AW00011833,IN,Oscar Price,,Canada,CA
60006,2013-11-12,True,7.28,0.5824,0.182,8.0444,AW00015295,IN,Louis Shan,,Southwest,US
60007,2013-11-12,True,71.97,5.7576,1.7993,79.5269,AW00022107,IN,Michael Jones,,Canada,CA
60008,2013-11-12,True,31.97,2.5576,0.7993,35.3269,AW00014040,IN,Stephanie Morris,,Southwest,US
60009,2013-11-12,True,141.98,11.3584,3.5495,156.8879,AW00013488,IN,Laura Guo,,Northwest,US
60010,2013-11-12,True,7.28,0.5824,0.182,8.0444,AW00016284,IN,Troy Perez,,Germany,DE
60011,2013-11-12,True,64.97,5.1976,1.6243,71.7919,AW00017791,IN,Sydney Davis,,Germany,DE
60012,2013-11-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00024881,IN,Tasha Ashe,,United Kingdom,GB
60013,2013-11-12,True,21.49,1.7192,0.5373,23.7465,AW00029387,IN,Jenny Cai,,France,FR
60014,2013-11-12,True,7.28,0.5824,0.182,8.0444,AW00016437,IN,Jésus Gutierrez,,United Kingdom,GB
60015,2013-11-12,True,99.47,7.9576,2.4868,109.9144,AW00012940,IN,Steven Rogers,,Southwest,US
60016,2013-11-12,True,49.97,3.9976,1.2493,55.2169,AW00012720,IN,Nicolas Chande,,France,FR
60017,2013-11-12,True,2376.96,190.1568,59.424,2626.5408,AW00011839,IN,Tyler Brown,,Southwest,US
60018,2013-11-12,True,2376.45,190.11599999999999,59.4113,2625.9773,AW00014289,IN,Jessica Martinez,,Southwest,US
60019,2013-11-12,True,2373.47,189.8776,59.3368,2622.6844,AW00014382,IN,Darren Blanco,,Southwest,US
60020,2013-11-12,True,2354.98,188.3984,58.8745,2602.2529,AW00013443,IN,Jasmine White,,Northwest,US
60021,2013-11-12,True,777.34,62.1872,19.4335,858.9607,AW00020860,IN,Preston Lopez,,Germany,DE
60022,2013-11-12,True,776.33,62.1064,19.4083,857.8447,AW00028421,IN,Monica Gonzalez,,Germany,DE
60023,2013-11-12,True,1700.99,136.0792,42.5248,1879.594,AW00019616,IN,Stefanie Rana,,Australia,AU
60024,2013-11-12,True,1789.45,143.156,44.7363,1977.3423,AW00015014,IN,Warren Liu,,Australia,AU
60025,2013-11-12,True,1735.98,138.8784,43.3995,1918.2579,AW00019601,IN,Alfredo Suarez,,Australia,AU
60026,2013-11-12,True,2309.97,184.7976,57.7493,2552.5169,AW00013089,IN,Elizabeth Alexander,,Australia,AU
60027,2013-11-12,True,742.35,59.388000000000005,18.5588,820.2968,AW00026614,IN,Richard Robinson,,Northwest,US
60028,2013-11-12,True,2384.07,190.7256,59.6018,2634.3974,AW00025891,IN,Brandon Johnson,,Southwest,US
60029,2013-11-12,True,563.77,45.1016,14.0943,622.9659,AW00023143,IN,Jada Phillips,,Northwest,US
60030,2013-11-12,True,539.99,43.1992,13.4998,596.689,AW00025992,IN,Stephanie Flores,,Canada,CA
60031,2013-11-12,True,1184.46,94.7568,29.6115,1308.8283,AW00020372,IN,Kaitlyn Edwards,,Northwest,US
60032,2013-11-12,True,1155.48,92.4384,28.886999999999997,1276.8054,AW00019394,IN,Henry Nelson,,Canada,CA
60033,2013-11-12,True,1189.46,95.1568,29.7365,1314.3533,AW00021315,IN,Audrey Sanz,,Southwest,US
60034,2013-11-12,True,1184.46,94.7568,29.6115,1308.8283,AW00020205,IN,Bryce Cox,,Northwest,US
